Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Rust,cube,Autre,,,,,8,2026-08,Pas de description
Rust,fresh,Autre,non,non,oui,Découvrir,26,2026-08,Pas de description
Rust,microsandbox,Autre,,,,,10,2026-08,Pas de description
Go,new-api,Autre,,,,,110,2026-08,Pas de description
Go,IRIS,Autre,non,non,oui,Découvrir,113,2026-08,Pas de description
Go,AgentHound,Autre,non,non,oui,Découvrir,25,2026-08,Pas de description
Go,gh-stack,Autre,non,non,oui,Découvrir,67,2026-08,Pas de description
Go,httpsms,Autre,non,non,oui,Découvrir,24,2026-08,Pas de description
Go,CyberStrikeAI,Autre,,,,,31,2026-08,Pas de description
Go,multica,Autre,non,non,oui,Découvrir,274,2026-08,Pas de description
Go,LocalAI,Autre,,,,,37,2026-08,Pas de description
Go,nakama,Autre,non,non,oui,Découvrir,29,2026-08,Pas de description
Go,terragrunt,Autre,,,,,2,2026-08,Pas de description
Go,trivy,Autre,,,,,23,2026-08,Pas de description
Go,WeKnora,Autre,,,,,46,2026-08,Pas de description
Go,91,Autre,non,non,oui,Découvrir,21,2026-08,Pas de description
Go,ollama,Autre,,,,,137,2026-08,Pas de description
Go,nightingale,Autre,non,non,oui,Découvrir,14,2026-08,Pas de description
Go,cert-manager,Autre,non,non,oui,Découvrir,5,2026-08,Pas de description
Go,CasaOS,Autre,non,non,oui,Découvrir,11,2026-08,Pas de description
Go,terraform-provider-aws,Autre,non,non,oui,Découvrir,1,2026-08,Pas de description
Go,nginx-ui,Autre,non,non,oui,Découvrir,7,2026-08,Pas de description
Go,3x-ui,Autre,,,,,91,2026-08,Pas de description
Go,jira-cli,Autre,non,non,oui,Découvrir,8,2026-08,Pas de description
Go,kserve,Autre,non,non,oui,Découvrir,7,2026-08,Pas de description
Go,axonhub,Autre,,,,,12,2026-08,Pas de description
TypeScript,openwork,Autre,non,non,oui,Découvrir,806,2026-08,Pas de description
TypeScript,kaneo,Autre,non,non,oui,Découvrir,194,2026-08,Pas de description
TypeScript,plugins,Autre,,,,,31,2026-08,Pas de description
TypeScript,TencentDB-Agent-Memory,Autre,non,non,oui,Découvrir,250,2026-08,Pas de description
TypeScript,airi,Autre,,,,,356,2026-08,Pas de description
TypeScript,ext-apps,Autre,,,,,5,2026-08,Pas de description
TypeScript,chrome-devtools-mcp,Autre,,,,,318,2026-08,Pas de description
TypeScript,design.md,Autre,non,non,oui,Découvrir,105,2026-08,Pas de description
TypeScript,fingerprintjs,Autre,non,non,oui,Découvrir,18,2026-08,Pas de description
TypeScript,t3code,Autre,non,non,oui,Découvrir,222,2026-08,Pas de description
TypeScript,GeoLibre,Autre,non,non,oui,Découvrir,218,2026-08,Pas de description
TypeScript,zigbee2mqtt,Autre,non,non,oui,Découvrir,61,2026-08,Pas de description
TypeScript,continue,Autre,non,non,oui,Découvrir,23,2026-08,Pas de description
TypeScript,portainer,Autre,,,,,12,2026-08,Pas de description
TypeScript,Flowise,Autre,non,non,oui,Découvrir,31,2026-08,Pas de description
TypeScript,appwrite,Autre,non,non,oui,Découvrir,26,2026-08,Pas de description
TypeScript,podman-desktop,Autre,non,non,oui,Découvrir,10,2026-08,Pas de description
Java,copilot-sdk,Autre,non,non,oui,Découvrir,7,2026-08,Pas de description
Java,DevOps-Projects,Autre,,,,,22,2026-08,Pas de description
Java,piko,Autre,,,,,17,2026-08,Pas de description
Java,fastjson2,Autre,non,non,oui,Découvrir,6,2026-08,Pas de description
Java,java-design-patterns,Autre,,,,,77,2026-08,Pas de description
Java,dependency-track,Autre,non,non,oui,Découvrir,5,2026-08,Pas de description
Java,keycloak,Autre,,,,,25,2026-08,Pas de description
Java,spring-ai,Autre,,,,,6,2026-08,Pas de description
Java,langchain4j-examples,Autre,,,,,1,2026-08,Pas de description
Java,GhidraMCP,Autre,,,,,21,2026-08,Pas de description
Java,ragent,Autre,,,,,11,2026-08,Pas de description
Java,grpc-java,Autre,non,non,oui,Découvrir,1,2026-08,Pas de description
Java,OpenSearch,Autre,,,,,4,2026-08,Pas de description
Java,Vectras-VM-Android,Autre,non,non,oui,Découvrir,13,2026-08,Pas de description
Java,OpenLineage,Autre,non,non,oui,Découvrir,2,2026-08,Pas de description
Java,java-sdk,Autre,,,,,6,2026-08,Pas de description
Java,maven,Autre,,,,,3,2026-08,Pas de description
Java,DSA-Bootcamp-Java,Autre,,,,,6,2026-08,Pas de description
Java,debezium,Autre,,,,,8,2026-08,Pas de description
Java,openapi-generator,Autre,,,,,7,2026-08,Pas de description
Java,tika,Autre,non,non,oui,Découvrir,2,2026-08,Pas de description
Jupyter,AI-For-Beginners,Autre,,,,,1592,2026-08,Pas de description
Jupyter,aie-book,Autre,,,,,40,2026-08,Pas de description
Jupyter,generative-ai-for-beginners,Autre,,,,,104,2026-08,Pas de description
Jupyter,data-engineer-handbook,Autre,,,,,76,2026-08,Pas de description
Jupyter,mcp-for-beginners,Autre,,,,,11,2026-08,Pas de description
Jupyter,AISystem,Autre,,,,,30,2026-08,Pas de description
Jupyter,google-research,Autre,,,,,6,2026-08,Pas de description
Jupyter,fastai,Autre,non,non,oui,Découvrir,2,2026-08,Pas de description
Jupyter,agents-from-scratch,Autre,non,non,oui,Découvrir,11,2026-08,Pas de description
Jupyter,FinRobot,Autre,,,,,13,2026-08,Pas de description
Jupyter,sam2,Autre,,,,,6,2026-08,Pas de description
Jupyter,llm_engineering,Autre,,,,,5,2026-08,Pas de description
Jupyter,Python-100-Days,Autre,,,,,28,2026-08,Pas de description
Jupyter,gtsam,Autre,non,non,oui,Découvrir,3,2026-08,Pas de description
Jupyter,OmniParser,Autre,,,,,2,2026-08,Pas de description
Jupyter,pyannote-audio,Autre,,,,,5,2026-08,Pas de description
