Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
JavaScript,ethereumbook,Autre,non,non,oui,Découvrir,7,2025-10,"Mastering Ethereum, by Andreas M. Antonopoulos, Gavin Wood"
JavaScript,claude-flow,Web,non,non,oui,Découvrir,53,2025-10,"🌊 The leading agent orchestration platform for Claude. Deploy intelligent multi-agent swarms, coordinate autonomous workflows, and build conversational AI systems. Features enterprise-grade architecture, distributed swarm intelligence, RAG integration, and native Claude Code support via MCP protocol. Ranked #1 in agent-based frameworks."
JavaScript,stdlib,Web,non,non,oui,Découvrir,3,2025-10,✨ The fundamental numerical library for JavaScript and TypeScript. ✨
JavaScript,open-webui,API,,,,,94,2025-10,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
JavaScript,node-red,Autre,non,non,oui,Découvrir,27,2025-10,Low-code programming for event-driven applications
JavaScript,svelte,Web,,,,,19,2025-10,web development for the rest of us
JavaScript,create-react-app,Web,non,non,oui,Découvrir,19,2025-10,Set up a modern web app by running one command.
JavaScript,react-complete-guide-course-resources,Autre,non,non,oui,Découvrir,4,2025-10,"React - The Complete Guide Course Resources (Code, Attachments, Slides)"
Rust,typst,Autre,non,non,oui,Découvrir,64,2025-10,A new markup-based typesetting system that is powerful and easy to learn.
Rust,monad-bft,Autre,non,non,oui,Découvrir,86,2025-10,Pas de description
Rust,pingora,Autre,non,non,oui,Découvrir,17,2025-10,"A library for building fast, reliable and evolvable network services."
Rust,fish-shell,Autre,non,non,oui,Découvrir,20,2025-10,The user-friendly command line shell.
Rust,vibe-kanban,ML,non,non,oui,Découvrir,49,2025-10,Kanban board to manage your AI coding agents
Rust,tauri,Web,non,non,oui,Découvrir,42,2025-10,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend."
Rust,fhevm,Web,non,non,oui,Découvrir,390,2025-10,"FHEVM, a full-stack framework for integrating Fully Homomorphic Encryption (FHE) with blockchain applications"
Rust,arrow-rs,Autre,non,non,oui,Découvrir,0,2025-10,Official Rust implementation of Apache Arrow
Rust,vaultwarden,API,non,non,oui,Découvrir,25,2025-10,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs"
Rust,ripgrep,Autre,non,non,oui,Découvrir,37,2025-10,ripgrep recursively searches directories for a regex pattern while respecting your gitignore
Rust,biome,Web,non,non,oui,Découvrir,19,2025-10,"A toolchain for web projects, aimed to provide functionalities to maintain them. Biome offers formatter and linter, usable via CLI and LSP."
Rust,amazon-q-developer-cli,Autre,non,non,oui,Découvrir,4,2025-10,✨ Agentic chat experience in your terminal. Build applications using natural language.
Rust,hickory-dns,API,non,non,oui,Découvrir,5,2025-10,"A Rust based DNS client, server, and resolver"
Rust,pyrefly,API,,,,,12,2025-10,A fast type checker and language server for Python
Rust,rayhunter,Web,non,non,oui,Découvrir,8,2025-10,Rust tool to detect cell site simulators on an orbic mobile hotspot
Rust,LACT,Autre,non,non,oui,Découvrir,25,2025-10,Linux GPU Configuration And Monitoring Tool
Rust,Magisk,Autre,non,non,oui,Découvrir,37,2025-10,The Magic Mask for Android
Rust,oxc,Web,non,non,oui,Découvrir,12,2025-10,⚓ A collection of JavaScript tools written in Rust.
Rust,deno,Web,non,non,oui,Découvrir,23,2025-10,A modern runtime for JavaScript and TypeScript.
Rust,gleam,Autre,non,non,oui,Découvrir,12,2025-10,"⭐️ A friendly language for building type-safe, scalable systems!"
Rust,bottlerocket,ML,non,non,oui,Découvrir,3,2025-10,An operating system designed for hosting containers
Go,fuck-u-code,Autre,non,non,oui,Découvrir,488,2025-10,Legacy-Mess Detector – assess the “legacy-mess level” of your code and output a beautiful report | 屎山代码检测器，评估代码的“屎山等级”并输出美观的报告
Go,telegraf,Data,,,,,6,2025-10,"Agent for collecting, processing, aggregating, and writing metrics, logs, and other arbitrary data."
Go,crush,ML,,,,,85,2025-10,The glamourous AI coding agent for your favourite terminal 💘
Go,gitleaks,Autre,,,,,69,2025-10,Find secrets with Gitleaks 🔑
Go,trivy,ML,non,non,oui,Découvrir,18,2025-10,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more"
Go,moby,ML,non,non,oui,Découvrir,11,2025-10,The Moby Project - a collaborative project for the container ecosystem to assemble container-based systems
Go,go-ethereum,Autre,non,non,oui,Découvrir,26,2025-10,Go implementation of the Ethereum protocol
Go,oauth2-proxy,API,non,non,oui,Découvrir,184,2025-10,"A reverse proxy that provides authentication with Google, Azure, OpenID Connect and many more identity providers."
Go,mux,Web,non,non,oui,Découvrir,7,2025-10,Package gorilla/mux is a powerful HTTP router and URL matcher for building Go web servers with 🦍
Go,opentelemetry-collector-contrib,Autre,,,,,4,2025-10,Contrib repository for the OpenTelemetry Collector
Go,s-ui,Web,,,,,20,2025-10,An advanced Web Panel • Built for SagerNet/Sing-Box
Go,bsc,API,non,non,oui,Découvrir,5,2025-10,A BNB Smart Chain client based on the go-ethereum fork
Go,nexa-sdk,NLP,non,non,oui,Découvrir,90,2025-10,"Run the latest LLMs and VLMs across GPU, NPU, and CPU with bindings for Python, Android Java, and iOS Swift, getting up and running quickly with OpenAI gpt-oss, Gemma 3, Qwen3, and more."
Go,keda,ML,non,non,oui,Découvrir,5,2025-10,KEDA is a Kubernetes-based Event Driven Autoscaling component. It provides event driven scale for any container running in Kubernetes
Go,ssh3,Data,non,non,oui,Découvrir,76,2025-10,"SSH3: faster and rich secure shell using HTTP/3, checkout our article here: https://arxiv.org/abs/2312.08396 and our Internet-Draft: https://datatracker.ietf.org/doc/draft-michel-ssh3/"
Go,zitadel,Autre,non,non,oui,Découvrir,14,2025-10,"ZITADEL - Identity infrastructure, simplified for you."
Go,godotenv,Autre,non,non,oui,Découvrir,6,2025-10,A Go port of Ruby's dotenv library (Loads environment variables from .env files)
Go,gorm,ML,,,,,17,2025-10,"The fantastic ORM library for Golang, aims to be developer friendly"
Go,kind,Autre,non,non,oui,Découvrir,14,2025-10,Kubernetes IN Docker - local clusters for testing Kubernetes
Go,argo-workflows,Autre,non,non,oui,Découvrir,1,2025-10,Workflow Engine for Kubernetes
Go,echo,Web,non,non,oui,Découvrir,18,2025-10,"High performance, minimalist Go web framework"
Go,dbos-transact-golang,Autre,non,non,oui,Découvrir,21,2025-10,Durable Workflow Orchestration with Golang and Postgres
Go,compose,ML,non,non,oui,Découvrir,2,2025-10,Define and run multi-container applications with Docker
Go,memos,Autre,non,non,oui,Découvrir,41,2025-10,"A modern, open-source, self-hosted knowledge management and note-taking platform designed for privacy-conscious users and organizations."
TypeScript,developer-roadmap,Autre,non,non,oui,Découvrir,483,2025-10,"Interactive roadmaps, guides and other educational content to help developers grow in their careers."
TypeScript,claude-code,ML,non,non,oui,Découvrir,298,2025-10,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands."
TypeScript,Handy,NLP,non,non,oui,Découvrir,67,2025-10,"A free, open source, and extensible speech-to-text application that works completely offline."
TypeScript,logto,ML,non,non,oui,Découvrir,2,2025-10,"🧑‍🚀 Authentication and authorization infrastructure for SaaS and AI apps, built on OIDC and OAuth 2.1 with multi-tenancy, SSO, and RBAC."
TypeScript,firecrawl,Web,,,,,239,2025-10,The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data 🔥
TypeScript,RSSHub,Autre,non,non,oui,Découvrir,10,2025-10,🧡 Everything is RSSible
TypeScript,mcp-chrome,Web,non,non,oui,Découvrir,45,2025-10,"Chrome MCP Server is a Chrome extension-based Model Context Protocol (MCP) server that exposes your Chrome browser functionality to AI assistants like Claude, enabling complex browser automation, content analysis, and semantic search."
TypeScript,AFFiNE,ML,non,non,oui,Découvrir,55,2025-10,"There can be more than Notion and Miro. AFFiNE(pronounced [ə‘fain]) is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use."
TypeScript,winboat,ML,non,non,oui,Découvrir,146,2025-10,Run Windows apps on 🐧 Linux with ✨ seamless integration
TypeScript,nuxt,Web,non,non,oui,Découvrir,16,2025-10,The Intuitive Vue Framework.
TypeScript,better-auth,Web,,,,,64,2025-10,The most comprehensive authentication framework for TypeScript
TypeScript,opencode,ML,,,,,340,2025-10,"AI coding agent, built for the terminal."
TypeScript,growthbook,Autre,non,non,oui,Découvrir,16,2025-10,Open Source Feature Flagging and A/B Testing Platform
TypeScript,nocobase,Autre,non,non,oui,Découvrir,11,2025-10,"NocoBase is an extensibility-first, open-source no-code/low-code platform for building business applications and enterprise solutions."
TypeScript,puppeteer,Web,,,,,15,2025-10,JavaScript API for Chrome and Firefox
TypeScript,playwright-mcp,API,non,non,oui,Découvrir,124,2025-10,Playwright MCP server
TypeScript,onchainkit,ML,non,non,oui,Découvrir,13,2025-10,React components and TypeScript utilities to help you build top-tier onchain apps.
TypeScript,excalidraw,Autre,non,non,oui,Découvrir,58,2025-10,Virtual whiteboard for sketching hand-drawn like diagrams
TypeScript,ui,Web,,,,,64,2025-10,"A set of beautifully-designed, accessible components and a code distribution platform. Works with your favorite frameworks. Open Source. Open Code."
Java,kestra,Data,non,non,oui,Découvrir,38,2025-10,"Orchestrate everything — from scripts to data, infra, AI, and business — as code, with UI and AI Copilot. Simple. Fast. Scalable."
Java,cursor-rules-java,Data,non,non,oui,Découvrir,12,2025-10,A collection of System prompts for Java that help software engineers in their daily programming work & data pipelines. 👉 Your feedback is important to evolve this project. Participate in the following questionnaire: 👈 https://forms.gle/TpNXENjmu45wuXoi6
Java,java,API,,,,,0,2025-10,Official Java client library for kubernetes
Java,Mindustry,Autre,,,,,10,2025-10,The automation tower defense RTS
Java,jadx,Autre,,,,,9,2025-10,Dex to Java decompiler
Java,spring-ai,Web,non,non,oui,Découvrir,11,2025-10,An Application Framework for AI Engineering
Java,adk-java,ML,,,,,7,2025-10,"An open-source, code-first Java toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control."
Java,pulsar,Autre,non,non,oui,Découvrir,3,2025-10,Apache Pulsar - distributed pub-sub messaging system
Java,ruoyi-vue-pro,ML,,,,,14,2025-10,🔥 官方推荐 🔥 RuoYi-Vue 全新 Pro 版本，优化重构所有功能。基于 Spring Boot + MyBatis Plus + Vue & Element 实现的后台管理系统 + 微信小程序，支持 RBAC 动态权限、数据权限、SaaS 多租户、Flowable 工作流、三方登录、支付、短信、商城、CRM、ERP、AI 大模型等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！
Java,resilience4j,Autre,non,non,oui,Découvrir,5,2025-10,Resilience4j is a fault tolerance library designed for Java8 and functional programming
Java,quarkus,Autre,,,,,4,2025-10,Quarkus: Supersonic Subatomic Java.
Java,rewrite,Autre,non,non,oui,Découvrir,3,2025-10,Automated mass refactoring of source code.
Java,spring-ai-examples,Autre,,,,,1,2025-10,Pas de description
Java,hive,Autre,non,non,oui,Découvrir,2,2025-10,Apache Hive
Java,OpenSearch,API,non,non,oui,Découvrir,9,2025-10,🔎 Open source distributed and RESTful search engine.
Java,flink,Autre,non,non,oui,Découvrir,5,2025-10,Apache Flink
Java,java-sdk,API,non,non,oui,Découvrir,8,2025-10,The official Java SDK for Model Context Protocol servers and clients. Maintained in collaboration with Spring AI
Java,rocketmq,Autre,non,non,oui,Découvrir,5,2025-10,"Apache RocketMQ is a cloud native messaging and streaming platform, making it simple to build event-driven applications."
Java,seatunnel,Data,non,non,oui,Découvrir,5,2025-10,"SeaTunnel is a multimodal, high-performance, distributed, massive data integration tool."
Java,commons-lang,Autre,non,non,oui,Découvrir,0,2025-10,Apache Commons Lang
Java,awesome-low-level-design,Autre,,,,,28,2025-10,Learn Low Level Design (LLD) and prepare for interviews using free resources.
Java,mockito,Web,non,non,oui,Découvrir,1,2025-10,Most popular Mocking framework for unit tests written in Java
Java,maven,Autre,,,,,3,2025-10,Apache Maven core
Jupyter,ai-agents-for-beginners,ML,,,,,480,2025-10,12 Lessons to Get Started Building AI Agents
Jupyter,LLMs-from-scratch,NLP,,,,,196,2025-10,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
Jupyter,openai-cookbook,API,,,,,33,2025-10,Examples and guides for using the OpenAI API
Jupyter,generative-ai-for-beginners,ML,non,non,oui,Découvrir,101,2025-10,"21 Lessons, Get Started Building with Generative AI"
Jupyter,claude-cookbooks,Autre,non,non,oui,Découvrir,64,2025-10,A collection of notebooks/recipes showcasing some fun and effective ways of using Claude.
Jupyter,data-engineer-handbook,Data,,,,,20,2025-10,This is a repo with links to everything you'd ever want to learn about data engineering
Jupyter,llm_engineering,NLP,,,,,7,2025-10,Repo to accompany my mastering LLM engineering course
Jupyter,AI-Tutorial-Codes-Included,ML,non,non,oui,Découvrir,19,2025-10,Codes/Notebooks for AI Projects
Jupyter,CLIP,NLP,non,non,oui,Découvrir,19,2025-10,"CLIP (Contrastive Language-Image Pretraining), Predict the most relevant text snippet given an image"
Jupyter,machine-learning-book,ML,,,,,6,2025-10,Code Repository for Machine Learning with PyTorch and Scikit-Learn
Jupyter,Python-100-Days,Autre,,,,,45,2025-10,Python - 100天从新手到大师
Jupyter,sam2,ML,,,,,15,2025-10,"The repository provides code for running inference with the Meta Segment Anything Model 2 (SAM 2), links for downloading the trained model checkpoints, and example notebooks that show how to use the model."
Jupyter,LIBERO,ML,non,non,oui,Découvrir,2,2025-10,Benchmarking Knowledge Transfer in Lifelong Robot Learning
Jupyter,pyannote-audio,ML,non,non,oui,Découvrir,19,2025-10,"Neural building blocks for speaker diarization: speech activity detection, speaker change detection, overlapped speech detection, speaker embedding"
Jupyter,RAG_Techniques,NLP,,,,,39,2025-10,This repository showcases various advanced techniques for Retrieval-Augmented Generation (RAG) systems. RAG systems combine information retrieval with generative models to provide accurate and contextually rich responses.
Jupyter,handson-ml3,ML,non,non,oui,Découvrir,15,2025-10,"A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, Keras and TensorFlow 2."
