Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Jupyter,Nemotron,Autre,non,non,oui,Découvrir,8,2026-05,Pas de description
Jupyter,PythonDataScienceHandbook,Autre,,,,,173,2026-05,Pas de description
Jupyter,oracle-ai-developer-hub,Autre,non,non,oui,Découvrir,5,2026-05,Pas de description
Jupyter,openai-cookbook,Autre,,,,,55,2026-05,Pas de description
Jupyter,ai-engineering-hub,Autre,,,,,64,2026-05,Pas de description
Jupyter,handson-ml3,Autre,,,,,20,2026-05,Pas de description
Jupyter,RAG_Techniques,Autre,,,,,23,2026-05,Pas de description
Jupyter,agents-towards-production,Autre,,,,,14,2026-05,Pas de description
Jupyter,pyannote-audio,Autre,,,,,14,2026-05,Pas de description
Jupyter,airllm,Autre,,,,,51,2026-05,Pas de description
Jupyter,iq-series,Autre,non,non,oui,Découvrir,7,2026-05,Pas de description
Jupyter,Complete-Python-3-Bootcamp,Autre,,,,,3,2026-05,Pas de description
Jupyter,GenerativeAIExamples,Autre,,,,,4,2026-05,Pas de description
Jupyter,GVHMR,Autre,non,non,oui,Découvrir,1,2026-05,Pas de description
Jupyter,the_well,Autre,non,non,oui,Découvrir,26,2026-05,Pas de description
Jupyter,AI-Gateway,Autre,,,,,0,2026-05,Pas de description
Jupyter,sfquickstarts,Autre,non,non,oui,Découvrir,0,2026-05,Pas de description
Jupyter,agents,Autre,,,,,5,2026-05,Pas de description
Jupyter,training-data-analyst,Autre,non,non,oui,Découvrir,0,2026-05,Pas de description
