Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Go,xiaohongshu-mcp,Autre,non,non,oui,Découvrir,119,2026-03,Pas de description
Go,containerd,Autre,non,non,oui,Découvrir,10,2026-03,Pas de description
Go,cloudnative-pg,Autre,,,,,5,2026-03,Pas de description
Go,go-stock,Autre,non,non,oui,Découvrir,25,2026-03,Pas de description
Go,vikunja,Autre,non,non,oui,Découvrir,24,2026-03,Pas de description
Go,oapi-codegen,Autre,non,non,oui,Découvrir,4,2026-03,Pas de description
Go,Scriberr,Autre,non,non,oui,Découvrir,11,2026-03,Pas de description
Go,oauth2-proxy,Autre,,,,,10,2026-03,Pas de description
Go,axonhub,Autre,,,,,19,2026-03,Pas de description
Go,gateway-api,Autre,non,non,oui,Découvrir,3,2026-03,Pas de description
TypeScript,airi,Autre,non,non,oui,Découvrir,1065,2026-03,Pas de description
TypeScript,ruflo,Autre,non,non,oui,Découvrir,928,2026-03,Pas de description
TypeScript,deer-flow,Autre,non,non,oui,Découvrir,899,2026-03,Pas de description
TypeScript,superset,Autre,non,non,oui,Découvrir,181,2026-03,Pas de description
TypeScript,playwright-cli,Autre,non,non,oui,Découvrir,139,2026-03,Pas de description
TypeScript,GitNexus,Autre,non,non,oui,Découvrir,582,2026-03,Pas de description
TypeScript,awesome-ai-system-prompts,Autre,non,non,oui,Découvrir,28,2026-03,Pas de description
TypeScript,postiz-app,Autre,,,,,25,2026-03,Pas de description
TypeScript,dify,Autre,,,,,131,2026-03,Pas de description
TypeScript,Auto-Claude,Autre,non,non,oui,Découvrir,63,2026-03,Pas de description
TypeScript,UI-TARS-desktop,Autre,non,non,oui,Découvrir,35,2026-03,Pas de description
TypeScript,bytebot,Autre,,,,,16,2026-03,Pas de description
TypeScript,docs,Autre,non,non,oui,Découvrir,11,2026-03,Pas de description
TypeScript,aily-blockly,Autre,non,non,oui,Découvrir,101,2026-03,Pas de description
TypeScript,banana-slides,Autre,non,non,oui,Découvrir,45,2026-03,Pas de description
TypeScript,char,Autre,non,non,oui,Découvrir,18,2026-03,Pas de description
TypeScript,tldraw,Autre,non,non,oui,Découvrir,33,2026-03,Pas de description
TypeScript,oh-my-opencode,Autre,non,non,oui,Découvrir,400,2026-03,Pas de description
TypeScript,midscene,Autre,,,,,19,2026-03,Pas de description
TypeScript,manifest,Autre,non,non,oui,Découvrir,20,2026-03,Pas de description
TypeScript,openclaw,Autre,,,,,3888,2026-03,Pas de description
Java,agentscope-java,Autre,non,non,oui,Découvrir,13,2026-03,Pas de description
Java,starrocks,Autre,,,,,3,2026-03,Pas de description
Java,dbeaver,Autre,non,non,oui,Découvrir,23,2026-03,Pas de description
Java,ruoyi-vue-pro,Autre,,,,,21,2026-03,Pas de description
Java,dataease,Autre,non,non,oui,Découvrir,9,2026-03,Pas de description
Java,spring-ai-alibaba,Autre,,,,,20,2026-03,Pas de description
Java,langchain4j-examples,Autre,non,non,oui,Découvrir,1,2026-03,Pas de description
Java,JeecgBoot,Autre,,,,,16,2026-03,Pas de description
Java,jadx,Autre,,,,,16,2026-03,Pas de description
Java,Chat2DB,Autre,,,,,10,2026-03,Pas de description
Java,spring-cloud-alibaba,Autre,,,,,2,2026-03,Pas de description
Java,debezium,Autre,,,,,5,2026-03,Pas de description
Java,CordysCRM,Autre,non,non,oui,Découvrir,9,2026-03,Pas de description
Java,HikariCP,Autre,non,non,oui,Découvrir,1,2026-03,Pas de description
Java,opentelemetry-java-instrumentation,Autre,non,non,oui,Découvrir,2,2026-03,Pas de description
Java,fineract,Autre,,,,,1,2026-03,Pas de description
Java,ruoyi-ai,Autre,,,,,5,2026-03,Pas de description
Java,spring-ai,Autre,,,,,9,2026-03,Pas de description
Java,doris,Autre,,,,,8,2026-03,Pas de description
Java,joyagent-jdgenie,Autre,,,,,6,2026-03,Pas de description
Java,WxJava,Autre,non,non,oui,Découvrir,5,2026-03,Pas de description
Java,WaEnhancer,Autre,non,non,oui,Découvrir,1,2026-03,Pas de description
Jupyter,prompt-eng-interactive-tutorial,Autre,,,,,93,2026-03,Pas de description
Jupyter,handson-ml3,Autre,,,,,5,2026-03,Pas de description
Jupyter,agents-towards-production,Autre,,,,,66,2026-03,Pas de description
Jupyter,poly_data,Autre,non,non,oui,Découvrir,13,2026-03,Pas de description
Jupyter,claude-cookbooks,Autre,,,,,143,2026-03,Pas de description
Jupyter,finvizfinance,Autre,,,,,5,2026-03,Pas de description
Jupyter,Qwen3-VL,Autre,,,,,30,2026-03,Pas de description
Jupyter,recipes,Autre,non,non,oui,Découvrir,2,2026-03,Pas de description
Jupyter,llm-universe,Autre,non,non,oui,Découvrir,14,2026-03,Pas de description
Jupyter,lama,Autre,non,non,oui,Découvrir,1,2026-03,Pas de description
Jupyter,audiocraft,Autre,non,non,oui,Découvrir,4,2026-03,Pas de description
Jupyter,dinov3,Autre,non,non,oui,Découvrir,5,2026-03,Pas de description
Jupyter,segment-anything,Autre,,,,,8,2026-03,Pas de description
Jupyter,sam2,Autre,,,,,4,2026-03,Pas de description
Jupyter,mcp-for-beginners,Autre,,,,,6,2026-03,Pas de description
Jupyter,openai-cookbook,Autre,,,,,19,2026-03,Pas de description
Jupyter,happy-llm,Autre,,,,,49,2026-03,Pas de description
