Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Rust,vector,Autre,,,,,5,2026-04,Pas de description
Rust,spotify-player,Autre,,,,,19,2026-04,Pas de description
Go,waveterm,Autre,non,non,oui,Découvrir,83,2026-04,Pas de description
Go,harness,Autre,non,non,oui,Découvrir,68,2026-04,Pas de description
Go,feishu-cli,Autre,non,non,oui,Découvrir,36,2026-04,Pas de description
Go,seanime,Autre,non,non,oui,Découvrir,106,2026-04,Pas de description
Go,blocky,Autre,non,non,oui,Découvrir,59,2026-04,Pas de description
Go,chi,Autre,,,,,14,2026-04,Pas de description
Go,res-downloader,Autre,,,,,63,2026-04,Pas de description
Go,mkcert,Autre,non,non,oui,Découvrir,16,2026-04,Pas de description
Go,ds2api,Autre,non,non,oui,Découvrir,38,2026-04,Pas de description
Go,yq,Autre,non,non,oui,Découvrir,12,2026-04,Pas de description
Go,gateway,Autre,non,non,oui,Découvrir,5,2026-04,Pas de description
Go,lego,Autre,non,non,oui,Découvrir,18,2026-04,Pas de description
Go,opentelemetry-collector,Autre,,,,,3,2026-04,Pas de description
Go,milvus,Autre,,,,,31,2026-04,Pas de description
Go,WeKnora,Autre,,,,,26,2026-04,Pas de description
Go,wails,Autre,non,non,oui,Découvrir,26,2026-04,Pas de description
TypeScript,oh-my-claudecode,Autre,non,non,oui,Découvrir,1126,2026-04,Pas de description
TypeScript,TaxHacker,Autre,non,non,oui,Découvrir,318,2026-04,Pas de description
TypeScript,claude-mem,Autre,non,non,oui,Découvrir,606,2026-04,Pas de description
TypeScript,WrenAI,Autre,,,,,25,2026-04,Pas de description
TypeScript,fluxer,Autre,non,non,oui,Découvrir,77,2026-04,Pas de description
TypeScript,learn-claude-code,Autre,non,non,oui,Découvrir,1141,2026-04,Pas de description
TypeScript,freeCodeCamp,Autre,,,,,788,2026-04,Pas de description
TypeScript,cloudflare_temp_email,Autre,non,non,oui,Découvrir,111,2026-04,Pas de description
TypeScript,n8n-mcp,Autre,non,non,oui,Découvrir,160,2026-04,Pas de description
TypeScript,mux,Autre,,,,,25,2026-04,Pas de description
TypeScript,twenty,Autre,non,non,oui,Découvrir,144,2026-04,Pas de description
TypeScript,langfuse,Autre,non,non,oui,Découvrir,71,2026-04,Pas de description
TypeScript,mcporter,Autre,non,non,oui,Découvrir,49,2026-04,Pas de description
Java,gravitino,Autre,,,,,2,2026-04,Pas de description
Java,automq,Autre,,,,,11,2026-04,Pas de description
Java,JavaGuide,Autre,non,non,oui,Découvrir,37,2026-04,Pas de description
Java,questdb,Autre,non,non,oui,Découvrir,6,2026-04,Pas de description
Java,spring-ai,Autre,,,,,12,2026-04,Pas de description
Java,dolphinscheduler,Autre,,,,,1,2026-04,Pas de description
Java,Chat2DB,Autre,,,,,10,2026-04,Pas de description
Java,xpipe,Autre,non,non,oui,Découvrir,18,2026-04,Pas de description
Java,dd-trace-java,Autre,non,non,oui,Découvrir,1,2026-04,Pas de description
Java,piko,Autre,non,non,oui,Découvrir,15,2026-04,Pas de description
Java,NClientV3,Autre,non,non,oui,Découvrir,12,2026-04,Pas de description
Java,antlr4,Autre,non,non,oui,Découvrir,4,2026-04,Pas de description
Java,astron-rpa,Autre,non,non,oui,Découvrir,30,2026-04,Pas de description
Java,strimzi-kafka-operator,Autre,,,,,1,2026-04,Pas de description
Java,lawnchair,Autre,non,non,oui,Découvrir,12,2026-04,Pas de description
Java,liferay-portal,Autre,non,non,oui,Découvrir,0,2026-04,Pas de description
Java,SmartTube,Autre,,,,,49,2026-04,Pas de description
Java,starrocks,Autre,,,,,3,2026-04,Pas de description
Java,DSA-Bootcamp-Java,Autre,,,,,15,2026-04,Pas de description
Java,kafka,Autre,,,,,17,2026-04,Pas de description
Jupyter,ai-agents-for-beginners,Autre,,,,,111,2026-04,Pas de description
Jupyter,handson-ml3,Autre,,,,,18,2026-04,Pas de description
Jupyter,cookbook,Autre,,,,,8,2026-04,Pas de description
Jupyter,prompt-eng-interactive-tutorial,Autre,,,,,47,2026-04,Pas de description
Jupyter,handson-mlp,Autre,non,non,oui,Découvrir,8,2026-04,Pas de description
Jupyter,ai-engineering-hub,Autre,,,,,50,2026-04,Pas de description
Jupyter,introtodeeplearning,Autre,,,,,10,2026-04,Pas de description
Jupyter,nn-zero-to-hero,Autre,non,non,oui,Découvrir,10,2026-04,Pas de description
Jupyter,Qwen3-VL,Autre,,,,,18,2026-04,Pas de description
Jupyter,agents,Autre,,,,,14,2026-04,Pas de description
Jupyter,mml-book.github.io,Autre,,,,,4,2026-04,Pas de description
Jupyter,generative-ai-for-beginners,Autre,,,,,55,2026-04,Pas de description
Jupyter,data-engineering-zoomcamp,Autre,,,,,28,2026-04,Pas de description
Jupyter,aliyun_acp_learning,Autre,non,non,oui,Découvrir,4,2026-04,Pas de description
Jupyter,Made-With-ML,Autre,non,non,oui,Découvrir,11,2026-04,Pas de description
Jupyter,sam2,Autre,,,,,12,2026-04,Pas de description
Jupyter,llm_engineering,Autre,,,,,9,2026-04,Pas de description
