Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Go,evcc,Autre,non,non,oui,Découvrir,5,2026-02,solar charging ☀️🚘
TypeScript,openclaw,ML,non,non,oui,Découvrir,14780,2026-02,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞
TypeScript,flowsint,Autre,non,non,oui,Découvrir,120,2026-02,"A modern platform for visual, flexible, and extensible graph-based investigations. For cybersecurity analysts and investigators."
TypeScript,cline,Web,non,non,oui,Découvrir,44,2026-02,"Autonomous coding agent right in your IDE, capable of creating/editing files, executing commands, using the browser, and more with your permission every step of the way."
TypeScript,lobehub,Autre,non,non,oui,Découvrir,310,2026-02,"The ultimate space for work and life — to find, build, and collaborate with agent teammates that grow with you. We are taking agent harness to the next level — enabling multi-agent collaboration, effortless agent team design, and introducing agents as the unit of work interaction."
TypeScript,meet,Autre,non,non,oui,Découvrir,91,2026-02,Open source video conferencing app powered by LiveKit.
TypeScript,isometric-city,Autre,non,non,oui,Découvrir,95,2026-02,IsoCity: City building simulation game.
TypeScript,ant-design-pro,Autre,non,non,oui,Découvrir,2,2026-02,👨🏻‍💻👩🏻‍💻 Use Ant Design like a Pro!
TypeScript,ext-apps,API,non,non,oui,Découvrir,165,2026-02,"Official repo for spec & SDK of MCP Apps protocol - standard for UIs embedded AI chatbots, served by MCP servers"
TypeScript,pi-mono,Web,,,,,261,2026-02,"AI agent toolkit: coding agent CLI, unified LLM API, TUI & web UI libraries, Slack bot, vLLM pods"
TypeScript,plane,Autre,non,non,oui,Découvrir,66,2026-02,"🔥🔥🔥 Open-source Jira, Linear, Monday, and ClickUp alternative. Plane is a modern project management platform to manage tasks, sprints, docs, and triage."
TypeScript,ai-chatbot,ML,non,non,oui,Découvrir,6,2026-02,"A full-featured, hackable Next.js AI chatbot built by Vercel"
TypeScript,trigger.dev,ML,non,non,oui,Découvrir,24,2026-02,Trigger.dev – build and deploy fully‑managed AI agents and workflows
TypeScript,kilocode,NLP,,,,,41,2026-02,"Kilo is the all-in-one agentic engineering platform. Build, ship, and iterate faster with the most popular open source coding agent. #1 on OpenRouter. 750k+ Kilo Coders. 6.1 trillion tokens/month."
TypeScript,Maestro,Autre,non,non,oui,Découvrir,25,2026-02,Agent Orchestration Command Center
TypeScript,nango,API,non,non,oui,Découvrir,16,2026-02,A single API for all your integrations.
Java,termux-app,Autre,,,,,41,2026-02,Termux - a terminal emulator application for Android OS extendible by variety of packages.
Java,starrocks,Data,non,non,oui,Découvrir,2,2026-02,"The world's fastest open query engine for sub-second analytics both on and off the data lakehouse. With the flexibility to support nearly any scenario, StarRocks provides best-in-class performance for multi-dimensional analytics, real-time analytics, and ad-hoc queries. A Linux Foundation project."
Java,quarkus,Autre,,,,,3,2026-02,Quarkus: Supersonic Subatomic Java.
Java,conductor,Autre,,,,,8,2026-02,Conductor is an event driven orchestration platform providing durable and highly resilient execution engine for your applications
Java,AutoJs6,Web,non,non,oui,Découvrir,3,2026-02,安卓平台 JavaScript 自动化工具 (Auto.js 二次开发项目)
Java,netty,Web,,,,,5,2026-02,Netty project - an event-driven asynchronous network application framework
Java,termux-api,API,non,non,oui,Découvrir,3,2026-02,Termux add-on app which exposes device functionality as API to command line programs.
Java,java-sdk,API,,,,,3,2026-02,The official Java SDK for Model Context Protocol servers and clients. Maintained in collaboration with Spring AI
Java,aeron,Autre,non,non,oui,Découvrir,6,2026-02,"Efficient reliable UDP unicast, UDP multicast, and IPC message transport"
Java,HyperCeiler,ML,,,,,10,2026-02,HyperOS enhancement module - Make HyperOS Great Again!
Java,flowable-engine,Autre,non,non,oui,Découvrir,0,2026-02,"A compact and highly efficient workflow and Business Process Management (BPM) platform for developers, system admins and business users."
Java,trino,API,,,,,6,2026-02,"Official repository of Trino, the distributed SQL query engine for big data, formerly known as PrestoSQL (https://trino.io)"
Java,ghidra,Web,,,,,31,2026-02,Ghidra is a software reverse engineering (SRE) framework
Java,gravitino,Data,non,non,oui,Découvrir,2,2026-02,"World's most powerful open data catalog for building a high-performance, geo-distributed and federated metadata lake."
Java,kafka,Autre,,,,,4,2026-02,Mirror of Apache Kafka
Java,Java,Autre,,,,,12,2026-02,All Algorithms implemented in Java
Java,shardingsphere,Data,,,,,2,2026-02,"Empowering Data Intelligence with Distributed SQL for Sharding, Scalability, and Security Across All Databases."
Java,java-design-patterns,Autre,non,non,oui,Découvrir,4,2026-02,Design patterns implemented in Java
Java,doris,Data,,,,,2,2026-02,"Apache Doris is an easy-to-use, high performance and unified analytics database."
Java,jadx-ai-mcp,API,non,non,oui,Découvrir,5,2026-02,Plugin for JADX to integrate MCP server
Java,strimzi-kafka-operator,Autre,non,non,oui,Découvrir,3,2026-02,Apache Kafka® running on Kubernetes
Java,NewPipe,Autre,non,non,oui,Découvrir,111,2026-02,A libre lightweight streaming front-end for Android.
Java,nacos,ML,,,,,5,2026-02,"an easy-to-use dynamic service discovery, configuration and service management platform for building AI cloud native applications."
Java,hello-algo,Autre,,,,,41,2026-02,"《Hello 算法》：动画图解、一键运行的数据结构与算法教程。支持简中、繁中、English、日本語，提供 Python, Java, C++, C, C#, JS, Go, Swift, Rust, Ruby, Kotlin, TS, Dart 等代码实现"
Jupyter,finvizfinance,Autre,non,non,oui,Découvrir,9,2026-02,Finviz analysis python library.
Jupyter,udlbook,ML,non,non,oui,Découvrir,7,2026-02,Understanding Deep Learning - Simon J.D. Prince
Jupyter,pytorch-deep-learning,ML,,,,,12,2026-02,Materials for the Learn PyTorch for Deep Learning: Zero to Mastery course.
Jupyter,google-research,Autre,,,,,9,2026-02,Google Research
Jupyter,amazon-bedrock-agentcore-samples,ML,non,non,oui,Découvrir,3,2026-02,"Amazon Bedrock Agentcore accelerates AI agents into production with the scale, reliability, and security, critical to real-world deployment."
Jupyter,Isaac-GR00T,ML,,,,,7,2026-02,NVIDIA Isaac GR00T N1.6 - A Foundation Model for Generalist Robots.
Jupyter,self-llm,NLP,non,non,oui,Découvrir,22,2026-02,《开源大模型食用指南》针对中国宝宝量身打造的基于Linux环境快速微调（全参数/Lora）、部署国内外开源大模型（LLM）/多模态大模型（MLLM）教程
Jupyter,ai-agents-for-beginners,ML,,,,,58,2026-02,12 Lessons to Get Started Building AI Agents
Jupyter,introtodeeplearning,ML,non,non,oui,Découvrir,1,2026-02,Lab Materials for MIT 6.S191: Introduction to Deep Learning
Jupyter,openai-cookbook,API,,,,,9,2026-02,Examples and guides for using the OpenAI API
Jupyter,medgemma,Autre,non,non,oui,Découvrir,5,2026-02,Pas de description
Jupyter,mlops-zoomcamp,Data,non,non,oui,Découvrir,4,2026-02,Free MLOps course from DataTalks.Club
Jupyter,Grounded-SAM-2,Autre,non,non,oui,Découvrir,0,2026-02,"Grounded SAM 2: Ground and Track Anything in Videos with Grounding DINO, Florence-2 and SAM 2"
Jupyter,langchain-academy,Autre,non,non,oui,Découvrir,3,2026-02,Pas de description
Jupyter,mml-book.github.io,Web,non,non,oui,Découvrir,6,2026-02,"Companion webpage to the book ""Mathematics For Machine Learning"""
