Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
Java,cassandra,Autre,non,non,oui,Découvrir,1,2026-09,Pas de description
Java,checkstyle,Autre,,,,,198,2026-09,Pas de description
Java,DevOps-Projects,Autre,,,,,13,2026-09,Pas de description
Java,OpenSearch,Autre,,,,,12,2026-09,Pas de description
Java,dataease,Autre,,,,,5,2026-09,Pas de description
Java,skillhub,Autre,non,non,oui,Découvrir,11,2026-09,Pas de description
Java,iceberg,Autre,,,,,5,2026-09,Pas de description
Java,gson,Autre,non,non,oui,Découvrir,0,2026-09,Pas de description
Java,WxJava,Autre,,,,,5,2026-09,Pas de description
Java,ghidra,Autre,,,,,456,2026-09,Pas de description
Java,xxl-job,Autre,non,non,oui,Découvrir,10,2026-09,Pas de description
Java,langchain4j,Autre,,,,,10,2026-09,Pas de description
Java,jimureport,Autre,non,non,oui,Découvrir,14,2026-09,Pas de description
Java,kafka,Autre,,,,,16,2026-09,Pas de description
Java,piko,Autre,,,,,29,2026-09,Pas de description
Java,agentscope-java,Autre,,,,,21,2026-09,Pas de description
Java,java-sdk,Autre,,,,,5,2026-09,Pas de description
Java,spring-ai-alibaba,Autre,,,,,11,2026-09,Pas de description
Java,zaproxy,Autre,,,,,6,2026-09,Pas de description
Java,AndroRAT,Autre,,,,,6,2026-09,Pas de description
Java,jenkins,Autre,,,,,5,2026-09,Pas de description
Jupyter,prompt-eng-interactive-tutorial,Autre,,,,,124,2026-09,Pas de description
Jupyter,AIMLInterviews,Autre,non,non,oui,Découvrir,33,2026-09,Pas de description
Jupyter,dive-into-llms,Autre,,,,,148,2026-09,Pas de description
Jupyter,all-agentic-architectures,Autre,non,non,oui,Découvrir,30,2026-09,Pas de description
Jupyter,airllm,Autre,,,,,155,2026-09,Pas de description
Jupyter,ai-agents-for-beginners,Autre,,,,,79,2026-09,Pas de description
Jupyter,dinov3,Autre,,,,,10,2026-09,Pas de description
Jupyter,vosk-api,Autre,non,non,oui,Découvrir,7,2026-09,Pas de description
Jupyter,ai-engineering-hub,Autre,,,,,23,2026-09,Pas de description
Jupyter,pytorch-deep-learning,Autre,,,,,24,2026-09,Pas de description
Jupyter,GenAI_Agents,Autre,,,,,28,2026-09,Pas de description
Jupyter,RAG_Techniques,Autre,,,,,32,2026-09,Pas de description
Jupyter,llm-zoomcamp,Autre,non,non,oui,Découvrir,10,2026-09,Pas de description
Jupyter,Qwen3-VL,Autre,,,,,8,2026-09,Pas de description
Jupyter,openai-cookbook,Autre,,,,,62,2026-09,Pas de description
Jupyter,cosmos,Autre,non,non,oui,Découvrir,13,2026-09,Pas de description
Jupyter,CLIP,Autre,,,,,7,2026-09,Pas de description
Jupyter,Data-Science-For-Beginners,Autre,,,,,12,2026-09,Pas de description
Jupyter,ML-For-Beginners,Autre,non,non,oui,Découvrir,44,2026-09,Pas de description
