Langage,Nom,Type,Déjà_connu,Maîtrise,À_travailler,Objectif_personnel,Étoiles,Date,Description
TypeScript,Zero,ML,,,,,28,2025-07,Experience email the way you want with Mail0 – the first open source email app that puts your privacy and safety first. Join the discord: https://mail0.link/discord
TypeScript,angular,Web,,,,,14,2025-07,Deliver web apps with confidence 🚀
TypeScript,social-app,Web,,,,,5,2025-07,"The Bluesky Social application for Web, iOS, and Android"
TypeScript,midscene,Web,,,,,8,2025-07,"Your AI Operator for Web, Android, Automation & Testing."
TypeScript,refly,Autre,,,,,5,2025-07,"The world's first open-source ""Vibe Workflow"" platform for complex tasks."
Java,DevOps-Projects,Autre,,,,,21,2025-07,𝑫𝒆𝒗𝑶𝒑𝒔 𝑹𝒆𝒂𝒍 𝑾𝒐𝒓𝒍𝒅 𝑷𝒓𝒐𝒋𝒆𝒄𝒕𝒔 𝒇𝒐𝒓 𝑨𝒔𝒑𝒊𝒓𝒊𝒏𝒈 𝑫𝒆𝒗𝑶𝒑𝒔 𝑬𝒏𝒈𝒊𝒏𝒆𝒆𝒓𝒔 [𝑩𝒆𝒈𝒊𝒏𝒏𝒆𝒓 𝒕𝒐 𝑨𝒅𝒗𝒂𝒏𝒄𝒆𝒅]
Java,intellij-community,Autre,,,,,18,2025-07,IntelliJ IDEA Community Edition & IntelliJ Platform
Java,jdk,ML,,,,,10,2025-07,JDK main-line development https://openjdk.org/projects/jdk
Java,ruoyi-vue-pro,ML,,,,,27,2025-07,🔥 官方推荐 🔥 RuoYi-Vue 全新 Pro 版本，优化重构所有功能。基于 Spring Boot + MyBatis Plus + Vue & Element 实现的后台管理系统 + 微信小程序，支持 RBAC 动态权限、数据权限、SaaS 多租户、Flowable 工作流、三方登录、支付、短信、商城、CRM、ERP、AI 大模型等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！
Java,JeecgBoot,ML,,,,,20,2025-07,🔥企业级低代码平台集成了AI应用平台，帮助企业快速实现低代码开发和构建AI应用！前后端分离架构 SpringBoot，SpringCloud、Mybatis，Ant Design4、 Vue3.0、TS+vite！强大的代码生成器让前后端代码一键生成，无需写任何代码! 引领AI低代码开发模式: AI生成->OnlineCoding-> 代码生成-> 手工MERGE，显著的提高效率，又不失灵活~
Java,spring-boot,Autre,,,,,15,2025-07,"Spring Boot helps you to create Spring-powered, production-grade applications and services with absolute minimum fuss."
Java,fineract,Autre,,,,,2,2025-07,Apache Fineract
Java,Java,Autre,,,,,19,2025-07,All Algorithms implemented in Java
Java,maven,Autre,,,,,3,2025-07,Apache Maven core
Java,dubbo,Web,,,,,2,2025-07,The java implementation of Apache Dubbo. An RPC and microservice framework.
Java,hello-algo,Autre,,,,,38,2025-07,"《Hello 算法》：动画图解、一键运行的数据结构与算法教程。支持 Python, Java, C++, C, C#, JS, Go, Swift, Rust, Ruby, Kotlin, TS, Dart 代码。简体版和繁体版同步更新，English version in translation"
Java,SmartTube,Autre,,,,,24,2025-07,Browse media content with your own rules on Android TV
Java,spring-ai-examples,Autre,,,,,2,2025-07,Pas de description
Java,xiaozhi-esp32-server-java,Autre,,,,,6,2025-07,小智ESP32的Java企业级管理平台，提供设备监控、音色定制、角色切换和对话记录管理的前后端及服务端一体化解决方案
Java,incubator-seata,Autre,,,,,3,2025-07,"🔥 Seata is an easy-to-use, high-performance, open source distributed transaction solution."
Java,COLA,Autre,,,,,1,2025-07,🥤 COLA: Clean Object-oriented & Layered Architecture
Java,kafka-ui,Web,,,,,4,2025-07,Open-Source Web UI for Apache Kafka Management
Java,openapi-generator,API,,,,,13,2025-07,"OpenAPI Generator allows generation of API client libraries (SDK generation), server stubs, documentation and configuration automatically given an OpenAPI Spec (v2, v3)"
Java,Ehviewer_CN_SXJ,Autre,,,,,50,2025-07,ehviewer，用爱发电，快乐前行
Java,Shizuku-API,API,,,,,5,2025-07,The API and the developer guide for Shizuku and Sui.
Java,opengrok,Autre,,,,,1,2025-07,"OpenGrok is a fast and usable source code search and cross reference engine, written in Java"
Java,nacos,ML,,,,,2,2025-07,"an easy-to-use dynamic service discovery, configuration and service management platform for building AI cloud native applications."
Java,Etar-Calendar,Autre,,,,,6,2025-07,Android open source calendar
Java,thingsboard,Data,,,,,11,2025-07,"Open-source IoT Platform - Device management, data collection, processing and visualization."
Java,DataX,Data,,,,,1,2025-07,DataX是阿里云DataWorks数据集成的开源版本。
Jupyter,pytorch-deep-learning,ML,,,,,43,2025-07,Materials for the Learn PyTorch for Deep Learning: Zero to Mastery course.
Jupyter,segment-anything,ML,,,,,114,2025-07,"The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model."
Jupyter,rag-from-scratch,Autre,,,,,56,2025-07,Pas de description
Jupyter,Hands-On-Large-Language-Models,NLP,,,,,83,2025-07,"Official code repo for the O'Reilly Book - ""Hands-On Large Language Models"""
Jupyter,langchain,NLP,,,,,77,2025-07,🦜🔗 Build context-aware reasoning applications
Jupyter,RAG_Techniques,NLP,,,,,59,2025-07,This repository showcases various advanced techniques for Retrieval-Augmented Generation (RAG) systems. RAG systems combine information retrieval with generative models to provide accurate and contextually rich responses.
Jupyter,Qwen2.5-VL,NLP,,,,,27,2025-07,"Qwen2.5-VL is the multimodal large language model series developed by Qwen team, Alibaba Cloud."
Jupyter,data-engineer-handbook,Data,,,,,75,2025-07,This is a repo with links to everything you'd ever want to learn about data engineering
Jupyter,digital-forensics-lab,Autre,,,,,12,2025-07,Free hands-on digital forensics labs for students and faculty
Jupyter,GenAI_Agents,ML,,,,,75,2025-07,"This repository provides tutorials and implementations for various Generative AI Agent techniques, from basic to advanced. It serves as a comprehensive guide for building intelligent, interactive AI systems."
Jupyter,Python-100-Days,Autre,,,,,66,2025-07,Python - 100天从新手到大师
Jupyter,generative-ai,ML,,,,,12,2025-07,"Sample code and notebooks for Generative AI on Google Cloud, with Gemini on Vertex AI"
Jupyter,mujoco_playground,ML,,,,,3,2025-07,An open-source library for GPU-accelerated robot learning and sim-to-real transfer.
Jupyter,Inpaint-Anything,ML,,,,,4,2025-07,Inpaint anything using Segment Anything and inpainting models.
Jupyter,GenerativeAIExamples,ML,,,,,5,2025-07,Generative AI reference workflows optimized for accelerated infrastructure and microservice architecture.
Jupyter,vertex-ai-samples,ML,,,,,2,2025-07,"Notebooks, code samples, sample apps, and other resources that demonstrate how to use, develop and manage machine learning and generative AI workflows using Google Cloud Vertex AI."
Jupyter,PythonDataScienceHandbook,NLP,,,,,10,2025-07,Python Data Science Handbook: full text in Jupyter Notebooks
Jupyter,Data-Science-For-Beginners,Data,,,,,6,2025-07,"10 Weeks, 20 Lessons, Data Science for All!"
Jupyter,LLMs-from-scratch,NLP,,,,,79,2025-07,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
Jupyter,learnopencv,Autre,,,,,7,2025-07,Learn OpenCV : C++ and Python Examples
